"ID.grid","Habitat Area (Ha)","X.cor","Y.cor","TECI(%)","Cumulative Habitat(%)"
72,0.08,428532.58,9805200.93,95.05,11.66
590,0.08,548532.58,9695200.93,95.14,11.74
303,0.08,438532.58,9755200.93,95.24,11.82
530,0.08,408532.58,9705200.93,95.33,11.9
588,0.08,528532.58,9695200.93,95.43,11.97
486,0.08,428532.58,9715200.93,95.52,12.05
392,0.08,408532.58,9735200.93,95.62,12.13
118,0.08,428532.58,9795200.93,95.71,12.21
680,0.08,528532.58,9675200.93,95.81,12.3
251,0.08,378532.58,9765200.93,95.91,12.38
726,0.08,528532.58,9665200.93,96,12.46
731,0.09,578532.58,9665200.93,96.1,12.55
776,0.09,568532.58,9655200.93,96.19,12.64
204,0.09,368532.58,9775200.93,96.29,12.72
252,0.09,388532.58,9765200.93,96.38,12.81
256,0.09,428532.58,9765200.93,96.48,12.9
732,0.09,588532.58,9665200.93,96.57,12.99
298,0.09,388532.58,9755200.93,96.67,13.08
635,0.09,538532.58,9685200.93,96.76,13.17
210,0.09,428532.58,9775200.93,96.86,13.27
345,0.09,398532.58,9745200.93,96.95,13.36
861,0.09,498532.58,9635200.93,97.05,13.45
209,0.09,418532.58,9775200.93,97.14,13.54
440,0.1,428532.58,9725200.93,97.24,13.64
393,0.1,418532.58,9735200.93,97.33,13.73
589,0.1,538532.58,9695200.93,97.43,13.83
206,0.1,388532.58,9775200.93,97.52,13.93
346,0.1,408532.58,9745200.93,97.62,14.02
69,0.1,398532.58,9805200.93,97.71,14.12
762,0.1,428532.58,9655200.93,97.81,14.22
158,0.1,368532.58,9785200.93,97.91,14.32
250,0.1,368532.58,9765200.93,98,14.42
682,0.1,548532.58,9675200.93,98.1,14.52
498,0.1,548532.58,9715200.93,98.19,14.62
681,0.1,538532.58,9675200.93,98.29,14.72
439,0.1,418532.58,9725200.93,98.38,14.82
205,0.1,378532.58,9775200.93,98.48,14.93
207,0.1,398532.58,9775200.93,98.57,15.03
727,0.11,538532.58,9665200.93,98.67,15.14
639,0.11,578532.58,9685200.93,98.76,15.24
953,0.11,498532.58,9615200.93,98.86,15.35
908,0.11,508532.58,9625200.93,98.95,15.46
159,0.11,378532.58,9785200.93,99.05,15.57
160,0.11,388532.58,9785200.93,99.14,15.68
163,0.11,418532.58,9785200.93,99.24,15.79
956,0.11,528532.58,9615200.93,99.33,15.9
70,0.11,408532.58,9805200.93,99.43,16.02
117,0.11,418532.58,9795200.93,99.52,16.13
907,0.11,498532.58,9625200.93,99.62,16.25
115,0.11,398532.58,9795200.93,99.71,16.36
162,0.12,408532.58,9785200.93,99.81,16.48
775,0.12,558532.58,9655200.93,99.9,16.59
775,100,558532.58,9655200.93,100,16.59
